xD,Sw,PVI,case
0.5141903171953256,0.2,0.2,waterflood
0.5158597662771286,0.2,0.2,waterflood
0.5175292153589316,0.2,0.2,waterflood
0.5191986644407346,0.2,0.2,waterflood
0.5208681135225376,0.2,0.2,waterflood
0.5225375626043406,0.2,0.2,waterflood
0.5242070116861436,0.2,0.2,waterflood
0.5258764607679466,0.2,0.2,waterflood
0.5275459098497496,0.2,0.2,waterflood
0.5292153589315526,0.2,0.2,waterflood
0.5308848080133556,0.2,0.2,waterflood
0.5325542570951586,0.2,0.2,waterflood
0.5342237061769616,0.2,0.2,waterflood
0.5358931552587646,0.2,0.2,waterflood
0.5375626043405676,0.2,0.2,waterflood
0.5392320534223707,0.2,0.2,waterflood
0.5409015025041737,0.2,0.2,waterflood
0.5425709515859767,0.2,0.2,waterflood
0.5442404006677797,0.2,0.2,waterflood
0.5459098497495827,0.2,0.2,waterflood
0.5475792988313857,0.2,0.2,waterflood
0.5492487479131887,0.2,0.2,waterflood
0.5509181969949917,0.2,0.2,waterflood
0.5525876460767947,0.2,0.2,waterflood
0.5542570951585977,0.2,0.2,waterflood
0.5559265442404007,0.2,0.2,waterflood
0.5575959933222037,0.2,0.2,waterflood
0.5592654424040067,0.2,0.2,waterflood
0.5609348914858097,0.2,0.2,waterflood
0.5626043405676127,0.2,0.2,waterflood
0.5642737896494157,0.2,0.2,waterflood
0.5659432387312188,0.2,0.2,waterflood
0.5676126878130218,0.2,0.2,waterflood
0.5692821368948248,0.2,0.2,waterflood
0.5709515859766278,0.2,0.2,waterflood
0.5726210350584308,0.2,0.2,waterflood
0.5742904841402338,0.2,0.2,waterflood
0.5759599332220368,0.2,0.2,waterflood
0.5776293823038398,0.2,0.2,waterflood
0.5792988313856428,0.2,0.2,waterflood
0.5809682804674458,0.2,0.2,waterflood
0.5826377295492488,0.2,0.2,waterflood
0.5843071786310517,0.2,0.2,waterflood
0.5859766277128547,0.2,0.2,waterflood
0.5876460767946577,0.2,0.2,waterflood
0.5893155258764607,0.2,0.2,waterflood
0.5909849749582637,0.2,0.2,waterflood
0.5926544240400667,0.2,0.2,waterflood
0.5943238731218699,0.2,0.2,waterflood
0.5959933222036728,0.2,0.2,waterflood
0.5976627712854758,0.2,0.2,waterflood
0.5993322203672788,0.2,0.2,waterflood
0.6010016694490818,0.2,0.2,waterflood
0.6026711185308848,0.2,0.2,waterflood
0.6043405676126878,0.2,0.2,waterflood
0.6060100166944908,0.2,0.2,waterflood
0.6076794657762938,0.2,0.2,waterflood
