PVI,time_s,water_cut,oil_cut,Sw_prod,RF,cum_oil_m3,water_rate_m3_s,oil_rate_m3_s,case
1.2826010020040082,2565202.004008016,0.9211589527554416,0.07884104724455843,0.7046963609054011,0.7604260644619015,12.166817031390424,9.211589527554417e-06,7.884104724455844e-07,waterflood
1.2866088176352706,2573217.6352705406,0.9214767941058812,0.07852320589411876,0.7051046548867381,0.7608194476269006,12.173111162030409,9.214767941058814e-06,7.852320589411877e-07,waterflood
1.2906166332665332,2581233.2665330665,0.921792451631985,0.07820754836801502,0.7055114093645539,0.7612112494204406,12.17937999072705,9.21792451631985e-06,7.820754836801503e-07,waterflood
1.2946244488977956,2589248.897795591,0.9221059179784366,0.07789408202156345,0.7059165976396872,0.7616014808198266,12.185623693117225,9.221059179784366e-06,7.789408202156346e-07,waterflood
1.2986322645290582,2597264.529058116,0.9224172463104429,0.07758275368955714,0.7063202712769697,0.7619901525360184,12.191842440576295,9.22417246310443e-06,7.758275368955714e-07,waterflood
1.3026400801603208,2605280.1603206415,0.9227264356518384,0.07727356434816157,0.7067224120847176,0.7623772752848658,12.198036404557852,9.227264356518385e-06,7.727356434816158e-07,waterflood
1.3066478957915832,2613295.7915831665,0.9230334901526738,0.07696650984732623,0.707123008408589,0.762762859761428,12.204205756182848,9.230334901526739e-06,7.696650984732623e-07,waterflood
1.3106557114228459,2621311.422845692,0.9233384318308819,0.07666156816911807,0.7075220719175822,0.7631469165504596,12.210350664807354,9.23338431830882e-06,7.666156816911807e-07,waterflood
1.3146635270541083,2629327.0541082164,0.9236412824194421,0.0763587175805579,0.7079196141204702,0.7635294561278378,12.216471298045406,9.236412824194421e-06,7.635871758055791e-07,waterflood
1.318671342685371,2637342.685370742,0.9239420633708231,0.07605793662917693,0.708315646368221,0.7639104888619678,12.222567821791484,9.239420633708231e-06,7.605793662917694e-07,waterflood
1.3226791583166333,2645358.3166332664,0.9242407958614371,0.07575920413856285,0.7087101798564953,0.764290025015166,12.228640400242655,9.242407958614372e-06,7.575920413856286e-07,waterflood
1.326686973947896,2653373.947895792,0.9245375007958876,0.07546249920411241,0.7091032256279342,0.7646680747450214,12.234689195920343,9.245375007958877e-06,7.546249920411242e-07,waterflood
1.3306947895791583,2661389.579158317,0.924832198811148,0.07516780118885202,0.7094947945744177,0.7650446481057368,12.240714369691789,9.24832198811148e-06,7.516780118885203e-07,waterflood
1.334702605210421,2669405.210420842,0.9251249277445537,0.07487507225544632,0.7098849207331585,0.7654197549619585,12.246716079391335,9.251249277445538e-06,7.487507225544632e-07,waterflood
1.3387104208416836,2677420.8416833673,0.925415721791365,0.074584278208635,0.7102736337571596,0.7657934050070222,12.252694480112355,9.25415721791365e-06,7.458427820863501e-07,waterflood
1.342718236472946,2685436.472945892,0.9257045771891631,0.0742954228108369,0.7106609127902189,0.7661656079531128,12.258649727249805,9.257045771891632e-06,7.429542281083691e-07,waterflood
1.3467260521042086,2693452.1042084172,0.9259915051420774,0.0740084948579226,0.7110467569320128,0.766536373456285,12.26458197530056,9.259915051420775e-06,7.400849485792261e-07,waterflood
1.350733867735471,2701467.7354709418,0.9262765250133679,0.07372347498663212,0.7114311763556574,0.766905711075588,12.270491377209408,9.26276525013368e-06,7.372347498663212e-07,waterflood
1.3547416833667336,2709483.366733467,0.9265596559224502,0.07344034407754985,0.7118141810965853,0.7672736302742872,12.276378084388595,9.265596559224502e-06,7.344034407754985e-07,waterflood
1.358749498997996,2717498.997995992,0.9268409167487125,0.0731590832512875,0.712195781054721,0.7676401404210664,12.282242246737063,9.268409167487125e-06,7.315908325128751e-07,waterflood
1.3627573146292586,2725514.629258517,0.9271203370310821,0.0728796629689179,0.7125760008477623,0.7680052507366264,12.288084011786022,9.271203370310823e-06,7.287966296891791e-07,waterflood
1.366765130260521,2733530.260521042,0.927397929001206,0.07260207099879401,0.7129548418013308,0.7683689703803901,12.293903526086241,9.27397929001206e-06,7.260207099879401e-07,waterflood
1.3707729458917837,2741545.891783567,0.9276737038728391,0.0723262961271609,0.713332303925897,0.7687313084556024,12.29970093528964,9.276737038728391e-06,7.232629612716091e-07,waterflood
1.3747807615230463,2749561.5230460926,0.9279476796302144,0.0720523203697856,0.7137083966110377,0.7690922739754109,12.305476383606575,9.279476796302144e-06,7.20523203697856e-07,waterflood
1.3787885771543087,2757577.1543086176,0.9282198740347821,0.07178012596521788,0.7140831291202626,0.7694518758639826,12.311230013823721,9.282198740347821e-06,7.178012596521789e-07,waterflood
1.3827963927855713,2765592.785571142,0.9284903079921053,0.0715096920078947,0.7144565152491561,0.7698101229407526,12.316961967052041,9.284903079921053e-06,7.150969200789471e-07,waterflood
