Sw,fw,dfw_dSw,case
0.6120000000000001,0.8185167325682323,1.4868098546709234,waterflood
0.6124,0.8191107159679474,1.4831095960332732,waterflood
0.6128,0.8197032202450588,1.4794142510789925,waterflood
0.6132,0.8202942473688104,1.475723838553904,waterflood
0.6136,0.820883799315902,1.472038376995215,waterflood
0.6140000000000001,0.8214718780704068,1.4683578847329954,waterflood
0.6144000000000001,0.8220584856236883,1.4646823798907462,waterflood
0.6148,0.8226436239743193,1.4610118803877867,waterflood
0.6152,0.8232272951279983,1.4573464039372084,waterflood
0.6156,0.8238095010974692,1.453685968050877,waterflood
0.6160000000000001,0.8243902439024392,1.4500305900364765,waterflood
0.6164000000000001,0.8249695255694985,1.446380287001375,waterflood
0.6168,0.8255473481320403,1.4427350758526245,waterflood
0.6172,0.8261237136301806,1.4390949732969602,waterflood
0.6176,0.826698624110678,1.4354599958433027,waterflood
0.6180000000000001,0.8272720816268555,1.431830159803667,waterflood
0.6184000000000001,0.827844088238521,1.428205481292025,waterflood
0.6188,0.8284146460118891,1.4245859762283999,waterflood
0.6192,0.8289837570195036,1.4209716603372726,waterflood
0.6196,0.8295514233401589,1.417362549149857,waterflood
0.6200000000000001,0.8301176470588236,1.413758658005463,waterflood
0.6204000000000001,0.8306824302665632,1.410160002050361,waterflood
0.6208,0.8312457750604637,1.406566596240964,waterflood
0.6212,0.8318076835435559,1.4029784553451918,waterflood
0.6216,0.8323681578247399,1.3993955939406533,waterflood
0.6220000000000001,0.8329272000187087,1.3958180264178282,waterflood
0.6224000000000001,0.8334848122458742,1.3922457669802952,waterflood
0.6228,0.8340409966322928,1.388678829645869,waterflood
0.6232,0.8345957553095908,1.3851172282481912,waterflood
0.6236,0.8351490904148914,1.3815609764365036,waterflood
0.6240000000000001,0.8357010040907401,1.378010087677012,waterflood
0.6244000000000001,0.836251498485033,1.3744645752540237,waterflood
0.6248,0.8368005757509432,1.370924452271538,waterflood
0.6252,0.8373482380468502,1.3673897316534749,waterflood
0.6256,0.8378944875362663,1.3638604261445835,waterflood
0.6260000000000001,0.8384393263877661,1.3603365483111247,waterflood
0.6264000000000001,0.8389827567749152,1.3568181105429176,waterflood
0.6268,0.8395247808762002,1.3533051250531116,waterflood
0.6272,0.8400654008749575,1.3497976038802335,waterflood
0.6276,0.8406046189593043,1.3462955588884142,waterflood
0.6280000000000001,0.8411424373220684,1.3427990017680713,waterflood
0.6284000000000001,0.8416788581607187,1.3393079440377278,waterflood
0.6288,0.8422138836772984,1.3358223970449217,waterflood
0.6292,0.8427475160783546,1.3323423719659786,waterflood
0.6296,0.8432797575748714,1.328867879809195,waterflood
0.63,0.8438106103822018,1.32539893141211,waterflood
0.6304000000000001,0.8443400767200012,1.321935537446734,waterflood
0.6308,0.8448681588121592,1.3184777084168218,waterflood
0.6312,0.8453948588867346,1.315025454662191,waterflood
0.6316,0.845920179175889,1.3115787863566766,waterflood
0.632,0.84644412191582,1.3081377135104049,waterflood
0.6324000000000001,0.8469666893466975,1.3047022459713844,waterflood
0.6328,0.847487883712597,1.3012723934243695,waterflood
0.6332,0.8480077072614369,1.2978481653944982,waterflood
0.6336,0.8485261622449127,1.2944295712463827,waterflood
0.634,0.849043250918434,1.2910166201850188,waterflood
0.6344000000000001,0.8495589755410609,1.2876093212578326,waterflood
0.6348,0.8500733383754403,1.2842076833544525,waterflood
0.6352,0.8505863416877443,1.280811715208074,waterflood
0.6356,0.8510979877476068,1.2774214253970513,waterflood
0.636,0.8516082788280619,1.2740368223451242,waterflood
0.6364000000000001,0.8521172172054828,1.2706579143211911,waterflood
0.6368,0.8526248051595189,1.2672847094431745,waterflood
0.6372,0.8531310449730373,1.263917215676429,waterflood
0.6376000000000001,0.8536359389320599,1.2605554408346507,waterflood
0.638,0.854139489325705,1.2571993925835159,waterflood
0.6384000000000001,0.8546416984461267,1.2538490784374972,waterflood
0.6388,0.855142568588455,1.2505045057641837,waterflood
0.6392,0.8556421020507379,1.2471656817833718,waterflood
0.6396000000000001,0.8561403011338817,1.243832613568884,waterflood
0.64,0.8566371681415929,1.2405053080483412,waterflood
0.6404000000000001,0.8571327053803206,1.2371837720063468,waterflood
0.6408,0.857626915159198,1.2338680120815297,waterflood
0.6412,0.8581197997899858,1.230558034771775,waterflood
0.6416000000000001,0.8586113615870153,1.227253846432177,waterflood
0.642,0.8591016028671313,1.2239554532761758,waterflood
0.6424000000000001,0.8595905259496363,1.2206628613780595,waterflood
0.6428,0.8600781331562338,1.2173760766727355,waterflood
0.6432,0.8605644268109744,1.214095104956641,waterflood
0.6436,0.861049409240199,1.21081995188797,waterflood
0.644,0.8615330827724849,1.2075506229894017,waterflood
0.6444000000000001,0.8620154497385907,1.2042871236467363,waterflood
0.6448,0.8624965124714024,1.2010294591116235,waterflood
0.6452,0.8629762733058799,1.1977776345015627,waterflood
0.6456,0.8634547345790036,1.1945316548005849,waterflood
0.646,0.8639318986297205,1.1912915248606168,waterflood
0.6464000000000001,0.8644077677988923,1.1880572494026183,waterflood
0.6468,0.8648823444292425,1.1848288330152172,waterflood
0.6472,0.8653556308653043,1.1816062801588032,waterflood
0.6476,0.8658276294533694,1.178389595165072,waterflood
0.648,0.8662983425414363,1.1751787822365714,waterflood
0.6484000000000001,0.8667677724791589,1.1719738454489743,waterflood
0.6488,0.8672359216177956,1.1687747887515343,waterflood
0.6492,0.86770279231016,1.1655816159684491,waterflood
0.6496,0.8681683869105703,1.1623943307986337,waterflood
0.65,0.868632707774799,1.1592129368170845,waterflood
0.6504000000000001,0.8690957572600242,1.1560374374769253,waterflood
0.6508,0.8695575377247804,1.152867836106907,waterflood
0.6512,0.8700180515289097,1.1497041359164086,waterflood
0.6516,0.8704773010335134,1.1465463399922555,waterflood
0.652,0.8709352886009036,1.1433944513039478,waterflood
0.6524000000000001,0.8713920165945567,1.1402484726997955,waterflood
0.6528,0.8718474873790635,1.1371084069110111,waterflood
0.6532,0.8723017033200854,1.13397425655171,waterflood
0.6536,0.8727546667843047,1.1308460241182274,waterflood
0.654,0.8732063801393802,1.1277237119934398,waterflood
0.6544000000000001,0.8736568457538996,1.124607322442671,waterflood
0.6548,0.8741060659973343,1.1214968576186948,waterflood
0.6552,0.8745540432399944,1.1183923195608259,waterflood
0.6556,0.8750007798529829,1.115293710195374,waterflood
0.656,0.8754462782081508,1.1122010313379178,waterflood
0.6564000000000001,0.8758905406780533,1.1091142846910316,waterflood
0.6568,0.8763335696359037,1.1060334718490594,waterflood
0.6572,0.8767753674555324,1.1029585942967515,waterflood
0.6576,0.877215936511341,1.0998896534092637,waterflood
0.658,0.8776552791782599,1.096826650454659,waterflood
0.6584000000000001,0.8780933978317048,1.0937695865932255,waterflood
0.6588,0.8785302948475345,1.0907184628799769,waterflood
0.6592,0.8789659726020087,1.0876732802639708,waterflood
0.6596,0.8794004334717457,1.084634039588991,waterflood
0.66,0.8798336798336798,1.0816007415946842,waterflood
0.6604000000000001,0.8802657140650216,1.0785733869192882,waterflood
0.6608,0.8806965385432153,1.0755519760959942,waterflood
0.6612,0.8811261556458982,1.072536509557949,waterflood
0.6616,0.8815545677508615,1.0695269876364364,waterflood
0.662,0.8819817772360075,1.0665234105633772,waterflood
0.6624000000000001,0.8824077864793123,1.0635257784706482,waterflood
0.6628000000000001,0.882832597858784,1.060534091390764,waterflood
0.6632,0.8832562137524248,1.0575483492589228,waterflood
0.6636,0.883678636538191,1.0545685519130075,waterflood
0.664,0.8840998685939552,1.0515946990947214,waterflood
0.6644000000000001,0.8845199122974668,1.0486267904486795,waterflood
0.6648000000000001,0.884938770026314,1.0456648255246819,waterflood
0.6652,0.8853564441578865,1.0427088037793055,waterflood
0.6656,0.8857729370693375,1.0397587245745399,waterflood
0.666,0.8861882511375462,1.0368145871793786,waterflood
0.6664000000000001,0.886602388739081,1.0338763907705015,waterflood
0.6668000000000001,0.8870153522501627,1.0309441344336392,waterflood
0.6672,0.8874271440466278,1.0280178171624357,waterflood
0.6676,0.8878377665038927,1.025097437862314,waterflood
0.668,0.8882472219969179,1.0221829953477481,waterflood
0.6684000000000001,0.8886555129001711,1.0192744883445357,waterflood
0.6688000000000001,0.8890626415875934,1.0163719154907085,waterflood
0.6692,0.8894686104325636,1.0134752753374414,waterflood
0.6696,0.8898734218078632,1.0105845663483706,waterflood
0.67,0.8902770780856423,1.0076997869016395,waterflood
0.6704000000000001,0.8906795816373847,1.004820935290354,waterflood
0.6708000000000001,0.8910809348338746,1.001948009722355,waterflood
0.6712,0.8914811400451624,0.9990810083211272,waterflood
0.6716,0.8918801996405314,0.9962199291285287,waterflood
0.672,0.8922781159884653,0.9933647701025166,waterflood
0.6724000000000001,0.8926748914566135,0.9905155291191932,waterflood
0.6728000000000001,0.8930705284117605,0.9876722039732613,waterflood
0.6732,0.8934650292197921,0.9848347923796155,waterflood
0.6736,0.8938583962456641,0.98200329197266,waterflood
0.674,0.8942506318533702,0.9791777003074458,waterflood
0.6744000000000001,0.8946417384059101,0.976358014860125,waterflood
0.6748000000000001,0.8950317182652582,0.9735442330293154,waterflood
0.6752,0.8954205737923334,0.970736352135873,waterflood
0.6756,0.8958083073469669,0.9679343694240288,waterflood
0.676,0.8961949212878727,0.9651382820627532,waterflood
0.6764000000000001,0.8965804179726171,0.9623480871441643,waterflood
0.6768000000000001,0.896964799757588,0.959563781686029,waterflood
0.6772,0.8973480689979658,0.956785362632445,waterflood
0.6776,0.8977302280476939,0.9540128268533863,waterflood
0.678,0.8981112792594486,0.9512461711460674,waterflood
0.6784000000000001,0.8984912249846109,0.9484853922358525,waterflood
0.6788000000000001,0.8988700675732371,0.9457304867748917,waterflood
0.6792,0.8992478093740307,0.9429814513464407,waterflood
0.6796,0.8996244527343141,0.9402382824614506,waterflood
0.68,0.8999999999999999,0.937500976561978,waterflood
0.6804000000000001,0.9003744535155639,0.9347695300202759,waterflood
0.6808000000000001,0.9007478156240162,0.9320439391399304,waterflood
0.6812,0.9011200886668758,0.9293242001572253,waterflood
0.6816,0.9014912749841419,0.9266103092402318,waterflood
0.682,0.901861376914268,0.923902262490401,waterflood
0.6824,0.9022303967941342,0.9212000559421085,waterflood
0.6828000000000001,0.9025983369590218,0.9185036855658382,waterflood
0.6832,0.902965199742587,0.9158131472656805,waterflood
0.6836,0.9033309874768343,0.9131284368809247,waterflood
0.684,0.9036957024920917,0.9104495501874226,waterflood
0.6844,0.9040593471169842,0.9077764828980435,waterflood
0.6848000000000001,0.9044219236784101,0.9051092306622195,waterflood
0.6852,0.9047834345015139,0.9024477890666276,waterflood
0.6856,0.9051438819096634,0.8997921536379181,waterflood
0.686,0.9055032682244244,0.897142319841123,waterflood
0.6864,0.9058615957655362,0.8944982830785193,waterflood
0.6868000000000001,0.9062188668508875,0.8918600386959952,waterflood
0.6872,0.9065750837964929,0.8892275819771385,waterflood
0.6876,0.9069302489164691,0.8866009081480115,waterflood
0.6880000000000001,0.9072843645230113,0.8839800123757868,waterflood
0.6884,0.9076374329263698,0.8813648897707935,waterflood
0.6888000000000001,0.907989456434828,0.8787555353846983,waterflood
0.6892,0.9083404373546776,0.876151944213234,waterflood
0.6896,0.9086903779901985,0.8735541111961993,waterflood
0.6900000000000001,0.9090392806436346,0.8709620312176867,waterflood
0.6904,0.9093871476151726,0.8683756991060818,waterflood
0.6908000000000001,0.9097339812029195,0.8657951096356555,waterflood
0.6912,0.9100797837028811,0.8632202575267911,waterflood
0.6916,0.9104245574089408,0.8606511374455295,waterflood
0.6920000000000001,0.9107683046128378,0.8580877440065251,waterflood
0.6924,0.9111110276041459,0.8555300717698628,waterflood
0.6928000000000001,0.9114527286702537,0.8529781152456053,waterflood
0.6932,0.9117934100963424,0.850431868890837,waterflood
0.6936,0.9121330741653663,0.8478913271126203,waterflood
0.6940000000000001,0.9124717231580325,0.8453564842673131,waterflood
0.6944,0.9128093593527802,0.8428273346612514,waterflood
0.6948000000000001,0.9131459850257615,0.8403038725512033,waterflood
0.6952,0.9134816024508211,0.8377860921452793,waterflood
0.6956,0.9138162138994776,0.8352739876031592,waterflood
0.696,0.9141498216409036,0.8327675530363194,waterflood
0.6964,0.9144824279419066,0.8302667825087156,waterflood
0.6968000000000001,0.9148140350669107,0.8277716700376914,waterflood
0.6972,0.9151446452779368,0.8252822095935244,waterflood
0.6976,0.9154742608345855,0.8227983951012448,waterflood
0.698,0.9158028839940178,0.8203202204397257,waterflood
0.6984,0.9161305170109374,0.8178476794432754,waterflood
0.6988000000000001,0.9164571621375724,0.8153807659007271,waterflood
0.6992,0.916782821623658,0.8129194735574856,waterflood
0.6996,0.9171074977164184,0.8104637961155277,waterflood
0.7,0.9174311926605504,0.808013727233174,waterflood
0.7004000000000001,0.9177539086982051,0.8055692605259992,waterflood
0.7008000000000001,0.9180756480689712,0.803130389567059,waterflood
0.7012,0.9183964130098587,0.8006971078887091,waterflood
0.7016,0.9187162057552821,0.7982694089810138,waterflood
0.702,0.9190350285370434,0.7958472862924282,waterflood
0.7024000000000001,0.9193528835843164,0.7934307332332082,waterflood
0.7028000000000001,0.9196697731236301,0.7910197431708639,waterflood
0.7032,0.9199856993788531,0.7886143094356157,waterflood
0.7036,0.9203006645711785,0.7862144253174392,waterflood
0.704,0.920614670919107,0.7838200840669742,waterflood
0.7044000000000001,0.9209277206384324,0.7814312788987081,waterflood
0.7048000000000001,0.921239815942226,0.7790480029871105,waterflood
0.7052,0.921550959040822,0.7766702494700439,waterflood
0.7056,0.921861152141802,0.774298011448991,waterflood
0.706,0.9221703974499811,0.7719312819876905,waterflood
0.7064000000000001,0.9224786971673925,0.7695700541153201,waterflood
0.7068000000000001,0.9227860534932734,0.7672143208237685,waterflood
0.7072,0.9230924686240514,0.7648640750703635,waterflood
0.7076,0.9233979447533296,0.7625193097776446,waterflood
0.708,0.9237024840718735,0.7601800178338181,waterflood
0.7084000000000001,0.9240060887675967,0.7578461920920745,waterflood
0.7088000000000001,0.9243087610255473,0.7555178253735448,waterflood
0.7092,0.9246105030278955,0.7531949104647992,waterflood
